year,key_mlbam,pitches,runs_all,runs_heart,runs_shadow,runs_chase,runs_waste,attempts,avg_hit_angle,anglesweetspotpercent,max_hit_speed,avg_hit_speed,ev50,fbld,gb,max_distance,avg_distance,avg_hr_distance,ev95plus,ev95percent,barrels,brl_percent,brl_pa,competitive_runs,sprint_speed,bbe,gb_rate,air_rate,fb_rate,ld_rate,pu_rate,pull_rate,straight_rate,oppo_rate,pull_gb_rate,straight_gb_rate,oppo_gb_rate,pull_air_rate,straight_air_rate,oppo_air_rate,bip,est_ba,est_ba_minus_ba_diff,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff,POS_1B,POS_2B,POS_3B,POS_C,POS_CF,POS_DH,POS_LF,POS_RF,POS_SS,POS_UNK,TEAM_108,TEAM_109,TEAM_110,TEAM_111,TEAM_112,TEAM_113,TEAM_114,TEAM_115,TEAM_116,TEAM_117,TEAM_118,TEAM_119,TEAM_120,TEAM_121,TEAM_133,TEAM_134,TEAM_135,TEAM_136,TEAM_137,TEAM_138,TEAM_139,TEAM_140,TEAM_141,TEAM_142,TEAM_143,TEAM_144,TEAM_145,TEAM_146,TEAM_147,TEAM_158
2023,547180,2021,31.44328608328771,18.77397901229033,-14.375958242586144,14.734753805192303,12.310511508391324,342,9.1,36.8,115.7,91.8,103.8,97.1,87.3,451,163,409.0,160,46.8,52,15.2,9.5,199,27.6,383,0.4360313315926893,0.5639686684073106,0.2845953002610966,0.2558746736292428,0.0234986945169712,0.3629242819843342,0.370757180156658,0.2663185378590078,0.2010443864229765,0.1618798955613577,0.0731070496083551,0.1618798955613576,0.2088772845953002,0.1932114882506527,342,0.29,0.003,0.53,-0.031,0.384,0.399,-0.015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023,596142,1091,5.7648366422332415,-0.0516363468813837,-6.507101905477025,7.746267005839722,4.577307888751942,175,16.5,27.4,115.1,90.1,101.7,96.2,86.2,440,178,406.0,78,44.6,27,15.4,10.1,69,24.9,65,0.4153846153846154,0.5846153846153846,0.3076923076923077,0.1538461538461538,0.123076923076923,0.5692307692307692,0.2615384615384615,0.1692307692307692,0.2923076923076923,0.1076923076923077,0.0153846153846153,0.2769230769230769,0.1538461538461538,0.1538461538461538,175,0.233,-0.016,0.502,-0.01,0.329,0.343,-0.014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,527038,1875,22.650280037304057,2.5775864014372885,-4.9537653826641925,14.490541325017016,10.535917693514046,345,22.0,36.2,108.7,86.4,97.4,90.9,84.2,420,185,393.0,112,32.5,27,7.8,5.9,120,24.4,334,0.3502994011976048,0.6497005988023952,0.2694610778443114,0.2604790419161676,0.1197604790419161,0.3892215568862275,0.3502994011976048,0.2604790419161676,0.1586826347305389,0.1437125748502994,0.0479041916167664,0.2305389221556886,0.2065868263473053,0.2125748502994012,345,0.256,0.0279999999999999,0.437,0.072,0.368,0.333,0.0349999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023,669221,1748,21.160348461437227,12.399479497983895,-16.827316226547723,15.348565543076957,10.23961964692413,273,13.1,38.1,114.7,91.5,103.3,96.4,86.7,459,180,409.0,125,45.8,44,16.1,10.0,137,26.0,189,0.4603174603174603,0.5396825396825397,0.3015873015873015,0.2063492063492063,0.0317460317460317,0.4867724867724867,0.328042328042328,0.1851851851851851,0.2328042328042328,0.1693121693121693,0.0582010582010582,0.2539682539682539,0.1587301587301587,0.1269841269841269,273,0.274,-0.023,0.537,-0.059,0.366,0.395,-0.029,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023,455117,1584,-17.800998206180196,-5.327881913323519,-23.07160448073425,6.061845484979356,4.536642702898207,235,18.1,32.8,109.3,88.4,99.5,92.8,83.4,438,168,393.0,94,40.0,20,8.5,4.9,86,23.2,96,0.4270833333333333,0.5729166666666666,0.2395833333333333,0.1979166666666666,0.1354166666666666,0.4791666666666667,0.3125,0.2083333333333333,0.2708333333333333,0.1145833333333333,0.0416666666666666,0.2083333333333333,0.1979166666666666,0.1666666666666666,235,0.187,0.004,0.357,-0.009,0.266,0.267,-0.001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,663656,2570,37.79420052512402,8.633581134773998,-6.963617371999376,24.209887690354805,11.914349071994696,492,14.8,35.4,110.1,90.2,100.8,93.7,86.5,447,189,397.0,226,45.9,52,10.6,7.7,215,26.6,416,0.3389423076923077,0.6610576923076923,0.3269230769230769,0.2668269230769231,0.0673076923076923,0.4519230769230769,0.3389423076923077,0.2091346153846154,0.204326923076923,0.1009615384615384,0.0336538461538461,0.2475961538461538,0.2379807692307692,0.1754807692307692,492,0.292,-0.008,0.53,-0.013,0.372,0.386,-0.014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,621438,889,-2.0146560018812147,-3.629020134583686,-1.180405480518858,1.225783561190532,1.5689860520307997,177,18.2,33.9,109.0,87.7,99.4,93.6,80.2,417,181,386.0,70,39.5,12,6.8,4.9,100,28.8,239,0.3305439330543933,0.6694560669456067,0.2301255230125523,0.309623430962343,0.1297071129707113,0.4476987447698745,0.3221757322175732,0.2301255230125523,0.205020920502092,0.1087866108786611,0.0167364016736401,0.2426778242677824,0.2133891213389121,0.2133891213389121,177,0.246,-0.0119999999999999,0.426,0.02,0.302,0.304,-0.002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023,519317,1719,0.971610191480908,11.200445647674751,-26.70604465754549,8.54611780022869,7.931091401122926,248,12.5,27.4,119.5,93.3,106.1,97.7,91.2,485,167,416.0,120,48.4,39,15.7,9.4,109,24.4,154,0.3506493506493506,0.6493506493506493,0.3116883116883117,0.2272727272727272,0.1103896103896103,0.435064935064935,0.2857142857142857,0.2792207792207792,0.2207792207792207,0.0909090909090909,0.0389610389610389,0.2142857142857142,0.1948051948051948,0.2402597402597402,248,0.216,-0.0249999999999999,0.458,-0.038,0.297,0.323,-0.026,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023,664761,2252,5.267752498187145,-12.018853496340622,-4.96463382963487,12.439685008227052,9.811554815935589,470,11.1,35.1,109.3,89.4,100.4,92.2,88.1,444,165,403.0,196,41.7,27,5.7,4.4,262,26.6,388,0.4974226804123711,0.5025773195876289,0.2087628865979381,0.2731958762886597,0.0206185567010309,0.2731958762886597,0.4742268041237113,0.2525773195876288,0.1958762886597938,0.2422680412371134,0.0592783505154639,0.0773195876288659,0.2319587628865979,0.1932989690721649,470,0.29,-0.0159999999999999,0.453,-0.016,0.329,0.343,-0.014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023,663647,1929,4.798363066371884,-2.2454477348289226,-5.765785637719066,6.715868331195942,6.093728107723935,393,13.2,34.1,113.1,92.2,101.7,94.5,91.2,440,175,398.0,190,48.3,29,7.4,5.5,189,27.1,418,0.4904306220095694,0.5095693779904306,0.1842105263157894,0.2440191387559808,0.0813397129186602,0.291866028708134,0.4066985645933014,0.3014354066985646,0.208133971291866,0.2057416267942583,0.0765550239234449,0.0837320574162679,0.200956937799043,0.2248803827751196,393,0.27,0.001,0.436,0.017,0.324,0.321,0.003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,676609,1140,-4.6691734127226825,-12.009280400004194,-10.764188079832056,12.699452934425574,5.404842132688003,169,21.5,33.1,108.4,83.3,95.0,88.4,78.5,437,168,402.0,40,23.7,6,3.6,2.1,82,29.0,222,0.4009009009009009,0.5990990990990991,0.2387387387387387,0.2612612612612612,0.0990990990990991,0.3738738738738739,0.4189189189189189,0.2072072072072072,0.1891891891891892,0.1576576576576576,0.054054054054054,0.1846846846846846,0.2612612612612612,0.1531531531531531,169,0.203,0.0179999999999999,0.3,0.02,0.305,0.297,0.008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023,543760,2799,28.410044033131104,2.2182380319797668,-16.918634213354856,27.23324754999464,15.877192664511592,565,19.1,37.5,108.6,88.4,98.1,91.2,85.2,433,194,393.0,209,37.0,37,6.5,4.9,276,28.7,386,0.344559585492228,0.655440414507772,0.3341968911917098,0.2305699481865284,0.0906735751295336,0.4455958549222797,0.3678756476683937,0.1865284974093264,0.2072538860103626,0.1113989637305699,0.0259067357512953,0.238341968911917,0.2564766839378238,0.160621761658031,565,0.262,0.014,0.427,0.0509999999999999,0.354,0.333,0.0209999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023,665489,2441,15.04076514241919,5.377665242039849,-20.81140746960735,18.597166545871293,11.87734082411535,506,10.5,32.4,116.7,92.1,104.1,95.3,91.3,450,160,404.0,249,49.2,56,11.1,8.2,242,26.4,499,0.4709418837675351,0.5290581162324649,0.1983967935871743,0.2705410821643286,0.0601202404809619,0.3486973947895792,0.4008016032064128,0.250501002004008,0.2084168336673346,0.2044088176352705,0.0581162324649298,0.1402805611222445,0.1963927855711423,0.1923847695390781,506,0.299,-0.0349999999999999,0.501,-0.0569999999999999,0.34,0.378,-0.0379999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2023,545121,1024,-5.9384500172715,-1.977753542438416,-14.777078105274592,6.144883146092471,4.6714984843490255,246,4.1,26.0,111.0,87.1,97.2,89.7,86.2,407,124,394.0,77,31.3,6,2.4,2.1,153,27.0,102,0.5882352941176471,0.4117647058823529,0.2352941176470588,0.1470588235294117,0.0294117647058823,0.4117647058823529,0.4411764705882353,0.1470588235294117,0.2941176470588235,0.2352941176470588,0.0588235294117647,0.1176470588235293,0.2058823529411764,0.088235294117647,246,0.265,-0.013,0.368,-0.005,0.292,0.303,-0.011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,608701,1004,0.3987708062408172,-7.305862139311234,-7.298992901821946,10.026316154278245,4.977309693095758,157,11.9,41.4,106.8,87.7,98.4,92.5,83.7,409,163,408.0,54,34.4,6,3.8,2.5,82,27.1,130,0.4384615384615384,0.5615384615384615,0.2692307692307692,0.2461538461538461,0.0461538461538461,0.3923076923076923,0.4230769230769231,0.1846153846153846,0.2230769230769231,0.1923076923076923,0.023076923076923,0.1692307692307692,0.2307692307692307,0.1615384615384615,157,0.261,-0.013,0.384,-0.067,0.314,0.342,-0.028,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,621020,2558,-1.235065236102387,-10.680670105349812,-23.560236410155134,22.39348447443804,10.612356804964456,413,13.0,35.1,109.1,89.3,99.8,95.1,84.0,429,167,393.0,164,39.7,45,10.9,7.1,217,28.4,428,0.4228971962616822,0.5771028037383178,0.2733644859813084,0.2453271028037383,0.058411214953271,0.4228971962616822,0.3995327102803738,0.1775700934579439,0.2453271028037383,0.1565420560747663,0.0210280373831775,0.1775700934579439,0.2429906542056075,0.1565420560747663,413,0.255,-0.011,0.458,-0.042,0.325,0.345,-0.0199999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,672356,1345,-13.627478879879105,-7.160401176519531,-16.91587304786833,3.100971050215966,7.347824294292769,203,3.7,30.0,114.4,91.1,101.9,96.3,87.1,441,147,414.0,94,46.3,20,9.9,5.8,128,28.0,275,0.4981818181818181,0.5018181818181818,0.2145454545454545,0.2363636363636363,0.0509090909090909,0.3818181818181818,0.3745454545454545,0.2436363636363636,0.2436363636363636,0.1818181818181818,0.0727272727272727,0.1381818181818182,0.1927272727272727,0.1709090909090909,203,0.23,-0.02,0.407,-0.0549999999999999,0.276,0.304,-0.0279999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,553869,1984,-3.914242475455538,6.780175681209602,-27.999903972659578,9.321270708128855,7.98421510786557,372,12.7,31.2,111.7,88.1,100.0,91.6,87.5,453,157,415.0,143,38.4,23,6.2,4.4,168,25.0,186,0.3763440860215054,0.6236559139784946,0.2849462365591398,0.2096774193548387,0.1290322580645161,0.3870967741935484,0.3494623655913978,0.2634408602150537,0.1612903225806451,0.1505376344086021,0.064516129032258,0.2258064516129032,0.1989247311827957,0.1989247311827957,372,0.245,0.022,0.376,0.0329999999999999,0.314,0.296,0.018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,643217,2351,-9.654723057551337,-23.383925087450542,-20.97461956056315,22.86263421300981,11.841187377452483,477,14.5,40.7,109.1,86.6,95.5,89.0,84.3,402,170,383.0,129,27.0,14,2.9,2.3,216,27.3,344,0.3313953488372093,0.6686046511627907,0.3430232558139535,0.2180232558139535,0.1075581395348837,0.4593023255813953,0.311046511627907,0.2296511627906976,0.1947674418604651,0.1133720930232558,0.0232558139534883,0.2645348837209302,0.1976744186046511,0.2063953488372092,477,0.27,-0.008,0.375,-0.019,0.299,0.31,-0.011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023,668901,847,-8.608449731116096,-0.544758475323656,-10.144107753385686,-0.6391409913185973,2.719557488911841,149,9.5,24.2,114.9,92.5,103.4,97.6,90.3,438,146,406.0,76,51.0,16,10.7,6.9,68,26.3,313,0.4153354632587859,0.584664536741214,0.2715654952076677,0.2492012779552715,0.0638977635782747,0.3769968051118211,0.389776357827476,0.2332268370607028,0.2140575079872204,0.1725239616613418,0.0287539936102236,0.1629392971246006,0.2172523961661342,0.2044728434504792,149,0.236,-0.0249999999999999,0.422,-0.0549999999999999,0.267,0.304,-0.0369999999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,624431,614,-5.859772440517223,-7.706863245969574,-2.524846900631149,1.5183266774829551,2.853611028600545,136,9.6,30.9,106.8,85.8,97.0,90.4,82.7,425,138,378.0,43,31.6,4,2.9,2.4,77,24.4,248,0.4758064516129032,0.5241935483870968,0.2217741935483871,0.2338709677419354,0.0685483870967741,0.4233870967741935,0.3548387096774194,0.2217741935483871,0.1935483870967742,0.2096774193548387,0.0725806451612903,0.2298387096774193,0.1451612903225806,0.1491935483870967,136,0.245,-0.035,0.344,-0.0319999999999999,0.252,0.279,-0.027,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023,669127,1921,-12.043930367004547,-5.0880857214116855,-21.76324284228393,8.142180330521878,6.665217866169109,308,19.6,30.8,113.4,90.6,101.9,96.1,86.8,456,173,409.0,137,44.5,41,13.3,8.4,134,28.4,383,0.3733681462140992,0.6266318537859008,0.2898172323759791,0.2532637075718015,0.0835509138381201,0.4099216710182767,0.3759791122715404,0.2140992167101827,0.1906005221932115,0.1540469973890339,0.0287206266318537,0.2193211488250652,0.2219321148825065,0.1853785900783289,308,0.211,-0.006,0.423,-0.01,0.29,0.297,-0.007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,607208,2675,6.847330194098799,2.709801753308749,-17.01475760147875,7.17078018046126,13.981505861807536,490,13.0,36.1,110.8,89.9,100.3,93.8,86.1,424,177,397.0,207,42.2,41,8.4,5.9,288,30.3,484,0.4834710743801653,0.5165289256198348,0.2314049586776859,0.2417355371900826,0.0433884297520661,0.3863636363636363,0.3739669421487603,0.2396694214876033,0.2272727272727272,0.1880165289256198,0.0681818181818181,0.1590909090909091,0.1859504132231404,0.1714876033057851,490,0.266,0.0,0.447,0.012,0.333,0.33,0.003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023,673490,2727,8.874807198486153,-20.86357970534984,-6.2441438286092765,27.072650590557817,8.909880141887454,424,13.6,35.8,108.5,86.2,96.6,90.6,83.8,425,164,384.0,113,26.7,18,4.2,2.9,217,28.5,134,0.373134328358209,0.626865671641791,0.2462686567164179,0.2761194029850746,0.1044776119402985,0.4029850746268656,0.3805970149253731,0.2164179104477611,0.1417910447761194,0.1791044776119403,0.0522388059701492,0.2611940298507462,0.2014925373134328,0.1641791044776119,424,0.245,0.015,0.359,0.039,0.33,0.313,0.017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,641680,1995,5.143221891386871,-3.011648673388697,-11.373931723400808,12.4927723444224,7.036029943753981,364,17.3,34.3,110.3,89.2,99.2,92.2,87.3,433,182,401.0,140,38.5,29,8.0,5.8,177,25.8,312,0.4134615384615384,0.5865384615384616,0.2724358974358974,0.2243589743589743,0.0897435897435897,0.407051282051282,0.3717948717948718,0.2211538461538461,0.2403846153846154,0.1346153846153846,0.0384615384615384,0.1666666666666666,0.2371794871794872,0.1826923076923076,364,0.256,0.002,0.435,0.003,0.324,0.324,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023,650859,1662,5.312412807154909,-1.644674232303605,-14.747157788076215,13.530245642665854,8.173999184868887,316,11.0,29.7,109.1,89.1,98.9,93.0,86.8,427,158,395.0,115,36.9,24,7.6,5.4,175,27.4,401,0.5062344139650873,0.4937655860349127,0.1845386533665835,0.2518703241895262,0.0573566084788029,0.3266832917705736,0.4089775561097257,0.2643391521197007,0.1870324189526184,0.2468827930174563,0.0723192019950124,0.1396508728179551,0.1620947630922693,0.1920199501246883,316,0.246,0.018,0.403,0.0409999999999999,0.339,0.323,0.016,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,656976,923,-6.869964391328499,-8.172820636648241,-9.687916445120605,7.668337205886008,3.3224354845543465,146,13.8,34.9,110.7,89.9,99.9,93.5,89.0,426,167,399.0,61,41.8,11,7.5,4.8,70,26.2,154,0.422077922077922,0.577922077922078,0.2467532467532467,0.2792207792207792,0.0519480519480519,0.4090909090909091,0.3311688311688311,0.2597402597402597,0.2142857142857142,0.1623376623376623,0.0454545454545454,0.1948051948051948,0.1688311688311688,0.2142857142857142,146,0.225,-0.037,0.388,-0.063,0.293,0.328,-0.035,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,663586,2859,26.083398966791663,7.3335231776075505,-8.56631046805909,15.319109025040472,11.997077232202804,475,13.5,35.2,116.1,92.3,103.4,96.6,88.3,473,180,414.0,233,49.2,66,13.9,9.2,240,28.1,289,0.3460207612456747,0.6539792387543252,0.328719723183391,0.2629757785467128,0.0622837370242214,0.4256055363321799,0.3667820069204152,0.2076124567474048,0.1833910034602076,0.1349480968858131,0.0276816608996539,0.2422145328719723,0.231833910034602,0.1799307958477508,475,0.273,0.008,0.516,0.0,0.363,0.365,-0.002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023,657136,1541,-12.142286003694606,-1.6873815992284475,-21.39135063669361,5.677411611631845,5.259034620595596,241,15.5,34.0,113.6,89.1,100.1,94.1,85.8,427,162,389.0,91,37.8,22,9.1,5.5,144,28.3,129,0.5116279069767442,0.4883720930232558,0.2093023255813953,0.1860465116279069,0.0930232558139534,0.3798449612403101,0.4031007751937984,0.2170542635658914,0.2558139534883721,0.2015503875968992,0.0542635658914728,0.1240310077519379,0.2015503875968992,0.1627906976744186,241,0.211,0.0239999999999999,0.361,0.024,0.292,0.274,0.0179999999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,663886,2050,-2.745438499263387,0.3891256452221268,-27.118886989062734,15.366664229436466,8.617658615140714,331,8.9,33.5,111.1,89.4,100.0,94.7,84.4,428,158,385.0,144,43.5,25,7.6,4.8,172,26.9,187,0.3796791443850267,0.6203208556149733,0.3422459893048128,0.2459893048128342,0.0320855614973262,0.3957219251336898,0.3422459893048128,0.2620320855614973,0.2085561497326203,0.1443850267379679,0.0267379679144385,0.1871657754010695,0.1978609625668449,0.2352941176470588,331,0.243,0.0,0.397,-0.019,0.305,0.314,-0.009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,677951,2701,11.321411127827876,-6.915291701995036,-10.39204773959317,19.397640527468944,9.231110041947185,529,15.7,34.4,113.8,90.7,102.1,94.4,88.3,442,180,411.0,241,45.6,61,11.5,8.8,262,30.5,505,0.3742574257425742,0.6257425742574257,0.2792079207920792,0.2613861386138614,0.0851485148514851,0.3287128712871287,0.3782178217821782,0.293069306930693,0.1702970297029703,0.1485148514851485,0.0554455445544554,0.1584158415841584,0.2297029702970297,0.2376237623762376,529,0.294,-0.0179999999999999,0.533,-0.038,0.343,0.369,-0.0259999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,467793,2463,1.30921557154149,-4.322780904129389,-28.312195218226464,26.24777701371682,7.696414680180458,450,12.8,31.3,111.7,88.8,99.4,92.1,88.2,442,153,396.0,164,36.4,30,6.7,4.8,220,25.9,328,0.4054878048780488,0.5945121951219512,0.2621951219512195,0.2195121951219512,0.1128048780487804,0.4878048780487805,0.3414634146341463,0.1707317073170731,0.2317073170731707,0.1463414634146341,0.0274390243902439,0.2560975609756097,0.1951219512195122,0.1432926829268292,450,0.24,0.0,0.378,0.0509999999999999,0.323,0.308,0.015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023,642715,2596,-2.328999073129276,-6.033969763466675,-21.267832583340574,13.12804029711291,11.84476297656506,394,18.2,35.0,109.8,87.4,99.1,93.0,81.3,430,182,400.0,144,36.5,49,12.4,7.7,176,27.6,421,0.3182897862232779,0.681710213776722,0.3634204275534441,0.2232779097387173,0.0950118764845605,0.4418052256532066,0.3182897862232779,0.2399049881235154,0.2161520190023753,0.0712589073634204,0.0308788598574821,0.2256532066508313,0.2470308788598574,0.2090261282660332,394,0.24,-0.0229999999999999,0.436,-0.029,0.311,0.335,-0.024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023,672724,721,-9.475880362703537,-10.033496160521718,-7.975913358882231,6.215691338649075,2.3178378180513324,123,9.8,27.6,110.6,87.2,98.6,90.2,86.6,443,132,423.0,35,28.5,5,4.1,2.6,72,28.7,165,0.5151515151515151,0.4848484848484848,0.1939393939393939,0.2,0.0909090909090909,0.4181818181818181,0.3878787878787879,0.1939393939393939,0.2727272727272727,0.2121212121212121,0.0303030303030303,0.1454545454545454,0.1757575757575757,0.1636363636363636,123,0.222,-0.031,0.331,-0.059,0.246,0.281,-0.035,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023,641943,958,-7.324277715373026,-6.549822528697255,-8.27972477011982,4.770037765924993,2.735231817519052,194,7.7,30.9,109.6,91.3,101.2,93.9,89.2,426,150,401.0,88,45.4,19,9.8,7.2,88,28.2,93,0.4731182795698925,0.5268817204301075,0.1935483870967742,0.2258064516129032,0.1075268817204301,0.3655913978494624,0.2795698924731182,0.3548387096774194,0.2365591397849462,0.1720430107526881,0.064516129032258,0.1290322580645161,0.10752688172043,0.2903225806451613,194,0.259,-0.02,0.438,-0.025,0.297,0.318,-0.021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,595777,2104,-6.669846159888716,-13.432452722173904,-18.977405684406406,15.178224350872174,10.561787895819435,374,14.8,37.7,108.8,86.5,97.2,90.0,84.9,417,164,391.0,119,31.8,15,4.0,2.9,185,25.6,259,0.3629343629343629,0.637065637065637,0.3127413127413127,0.193050193050193,0.1312741312741312,0.444015444015444,0.305019305019305,0.2509652509652509,0.2084942084942085,0.1042471042471042,0.0501930501930501,0.2355212355212355,0.2007722007722007,0.2007722007722007,374,0.247,-0.005,0.349,0.019,0.304,0.306,-0.002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,672275,1411,-11.113171617945246,-10.654931877842156,-11.876871825350351,6.752011756240137,4.666620329007118,229,10.2,36.2,108.6,88.7,99.4,92.3,85.0,432,160,396.0,88,38.4,23,10.0,6.5,113,26.2,286,0.3846153846153846,0.6153846153846154,0.2972027972027972,0.2377622377622377,0.0804195804195804,0.3321678321678322,0.4125874125874126,0.2552447552447552,0.1608391608391608,0.1818181818181818,0.0419580419580419,0.1713286713286713,0.2307692307692307,0.2132867132867133,229,0.249,-0.0159999999999999,0.42,-0.061,0.282,0.313,-0.031,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
